2023-03-15 22:33	9020458412	120.709201	27.922744
2023-03-15 22:33	9020271163	120.70927834536265	27.922511558119805
2023-03-15 22:33	9020162788	120.70943883231843	27.922725385659984
2023-03-15 22:33	9020351068	120.70906441517339	27.92295176302263
2023-03-15 22:33	9030238497	120.70944650104757	27.923095361979406
2023-03-15 22:33	9030233069	120.70879696908877	27.923071504323666
2023-03-15 22:33	9030257873	120.70944650315522	27.923123967515338
2023-03-15 22:33	9030240139	120.70938529463461	27.922082634860566
2023-03-15 22:33	9080073883	120.70937764682986	27.921996806854274
2023-03-15 22:33	9020360750	120.70933944038059	27.92201009906955
2023-03-15 22:33	9030217810	120.70940057337921	27.92202544659259
2023-03-15 22:33	9020156798	120.70933944024009	27.922008192033914
2023-03-15 22:33	9020146388	120.70934708158912	27.922006296407893
2023-03-15 22:33	9030244445	120.70946934592155	27.922016013950653
2023-03-15 22:33	9020458403	120.70937000450327	27.92198535323643
2023-03-15 22:33	9080063494	120.70945406256718	27.922010270067673
2023-03-15 22:33	9030249424	120.70943877723977	27.921977827680266
2023-03-15 22:33	9020459391	120.70877396548245	27.92200162277738
2023-03-15 22:33	9080130945	120.70946170122424	27.92197214074376
2023-03-15 22:33	9030252386	120.70948462561678	27.921972174901608
2023-03-15 22:33	9030190712	120.70948462505476	27.921964546759085
2023-03-15 22:33	9030241056	120.70949990825667	27.92196838359527
2023-03-15 22:33	9030209522	120.7094922652514	27.92194739482158
2023-03-15 22:33	9020195860	120.70835369692709	27.922294671018985
2023-03-15 22:33	9080046455	120.70948462308768	27.921937848260278
2023-03-15 22:33	9030208163	120.70953047267544	27.921949358752077
2023-03-15 22:33	9080029933	120.70949990586806	27.921935963989576
2023-03-15 22:33	9020162206	120.70947698078196	27.92192639466196
2023-03-15 22:33	9020157814	120.7094616972901	27.921918743746165
2023-03-15 22:33	9080074773	120.70945405540141	27.92191301125055
2023-03-15 22:33	9020138652	120.7012691226581	27.920170388321004
2023-03-15 22:33	9020466117	120.70129969462492	27.9201761603167
2023-03-15 22:33	9020195593	120.70132262215044	27.920160942188264
2023-03-15 22:33	9020348461	120.70132262229068	27.920162849223747
2023-03-15 22:33	9020188596	120.70132262341261	27.92017810550762
2023-03-15 22:33	9020194830	120.70133026559158	27.920168583046486
2023-03-15 22:33	9020182061	120.70135319352393	27.920159086011353
2023-03-15 22:33	9030194624	120.7013379108547	27.920201015364924
2023-03-15 22:33	9020157748	120.70139140746929	27.920153428453435
2023-03-15 22:33	9030189141	120.70139140746929	27.920153428453435
2023-03-15 22:33	9020170239	120.70138376389717	27.92014388056851
2023-03-15 22:33	9020229629	120.70138376628131	27.92017630017173
2023-03-15 22:33	9020183744	120.7014066950308	27.92017824532645
2023-03-15 22:33	9020282540	120.70141433747749	27.92017253692421
2023-03-15 22:33	9020466097	120.70146016632812	27.91978739196126
2023-03-15 22:33	9080044513	120.70142198034375	27.920172549627324
2023-03-15 22:33	9030254711	120.70140669671373	27.920201129752275
2023-03-15 22:33	9030177450	120.70148309854874	27.919837012969438
2023-03-15 22:33	9020245625	120.70148309560359	27.91979696522478
2023-03-15 22:33	9080065657	120.7014907395813	27.919812234201657
2023-03-15 22:33	9030243192	120.70144490977705	27.92018402994298
2023-03-15 22:33	9080061458	120.70146019339543	27.920155449807044
2023-03-15 22:33	9080104338	120.70139901036988	27.91960993605255
2023-03-15 22:33	9080069580	120.70150602725276	27.919838958081208
