HALL_bike_sum,WANDERING_bike_sum,SOUTHERN_SCH,SOUTHERN_SCH_GATE_AREA,NORTHERN_SCH,NORTHERN_SCH_GATE_AREA,DE_AREA,C_AREA,MALL_AREA,COLONY_AREA,timeStamp
2777,973,284,20,288,8,550,571,95,16,2022-11-15-04-11
2756,951,284,20,288,8,552,571,94,16,2022-11-15-04-17
2439,828,284,20,288,8,443,486,94,16,2022-11-15-04-19
2760,954,284,20,288,8,555,569,94,16,2022-11-15-04-27
2744,955,284,20,288,8,545,562,94,16,2022-11-15-04-29
2758,963,285,20,288,8,553,560,94,15,2022-11-15-04-36
2759,968,285,20,288,8,554,555,94,15,2022-11-15-04-39
2430,834,285,20,288,8,397,517,94,15,2022-11-15-04-45
2655,934,285,20,288,8,522,517,94,15,2022-11-15-04-49
2697,945,285,20,288,8,553,516,94,16,2022-11-15-04-57
2681,961,285,20,288,8,523,514,94,16,2022-11-15-04-58
2523,852,285,20,288,8,493,494,95,16,2022-11-15-05-05
2762,964,285,20,288,8,555,559,95,16,2022-11-15-05-07
2759,972,285,20,287,8,552,551,95,17,2022-11-15-05-15
2730,940,286,20,286,8,555,551,95,17,2022-11-15-05-17
2744,952,285,20,288,8,555,552,95,17,2022-11-15-05-24
2729,953,285,20,288,8,537,554,95,17,2022-11-15-05-26
2727,925,286,20,287,8,557,557,95,20,2022-11-15-05-34
2717,952,285,20,288,8,535,542,95,20,2022-11-15-05-37
2485,801,286,20,288,8,461,534,95,20,2022-11-15-05-45
2744,939,286,20,288,8,557,559,95,20,2022-11-15-05-46
2770,966,286,20,289,8,553,561,95,20,2022-11-15-05-55
2770,962,286,20,289,8,556,560,96,21,2022-11-15-06-00
2739,932,286,20,289,8,556,560,96,20,2022-11-15-06-05
2744,936,287,20,288,8,555,562,96,20,2022-11-15-06-09
2782,964,287,20,287,8,556,573,95,20,2022-11-15-06-15
2776,957,287,20,288,8,554,575,95,20,2022-11-15-06-20
2720,962,287,20,287,8,551,519,94,20,2022-11-15-06-25
2679,967,286,20,287,8,551,473,95,20,2022-11-15-06-30
2723,935,286,20,287,8,541,559,95,20,2022-11-15-06-35
2636,962,284,20,275,8,553,448,94,20,2022-11-15-06-40
2595,963,287,20,288,8,551,394,92,20,2022-11-15-06-47
2719,967,288,20,284,8,549,519,92,20,2022-11-15-06-50
2646,971,288,21,286,8,549,443,89,20,2022-11-15-06-57
2650,963,289,21,286,8,543,462,88,19,2022-11-15-07-00
2543,936,291,21,286,8,504,418,88,20,2022-11-15-07-07
2430,919,293,21,286,8,443,382,87,20,2022-11-15-07-08
2229,718,326,21,292,8,386,402,86,19,2022-11-15-07-15
2280,658,571,22,312,8,270,367,85,17,2022-11-15-07-25
2544,706,652,22,309,8,296,475,85,21,2022-11-15-07-30
2687,582,951,88,360,8,215,485,79,15,2022-11-15-07-36
2602,563,1024,115,366,8,167,387,79,16,2022-11-15-07-40
2664,565,1038,119,380,8,176,412,77,16,2022-11-15-07-45
2676,565,1059,120,381,9,173,405,77,16,2022-11-15-07-50
2640,545,1080,127,385,9,159,381,74,16,2022-11-15-07-56
2506,476,1127,127,401,10,68,350,67,17,2022-11-15-08-09
2644,398,1348,139,476,10,32,315,64,11,2022-11-15-08-21
2666,382,1404,132,480,10,24,309,58,9,2022-11-15-08-31
2640,375,1392,130,479,10,23,304,58,9,2022-11-15-08-40
2724,357,1489,129,497,11,24,290,58,9,2022-11-15-08-50
2729,337,1521,127,504,11,24,281,53,9,2022-11-15-09-04
2770,343,1554,129,508,11,33,271,52,9,2022-11-15-09-14
2763,333,1560,128,506,11,35,266,54,9,2022-11-15-09-23
2800,329,1561,129,508,11,75,263,55,9,2022-11-15-09-33
2707,319,1490,128,505,11,66,261,57,9,2022-11-15-09-42
2758,300,1574,125,515,11,50,253,57,9,2022-11-15-09-54
2764,291,1603,115,526,10,41,237,59,7,2022-11-15-10-05
2818,286,1661,112,529,8,32,245,59,6,2022-11-15-10-15
2782,282,1620,109,532,8,33,248,60,7,2022-11-15-10-24
2831,286,1660,111,537,8,30,250,61,7,2022-11-15-10-34
2601,287,1449,108,534,8,31,231,62,7,2022-11-15-10-43
2858,292,1653,110,535,8,39,269,63,7,2022-11-15-10-53
2848,289,1661,112,529,8,40,255,66,8,2022-11-15-11-02
2832,299,1657,108,524,6,39,239,66,8,2022-11-15-11-11
2865,302,1645,105,522,6,45,278,65,8,2022-11-15-11-22
2861,302,1621,107,521,6,52,291,65,9,2022-11-15-11-32
2730,450,1182,44,442,7,256,329,62,9,2022-11-15-11-50
2718,565,1079,40,342,6,273,379,67,13,2022-11-15-12-01
2759,608,1020,37,332,4,304,408,72,15,2022-11-15-12-13
2738,666,838,28,319,4,403,421,73,18,2022-11-15-12-31
2447,715,749,27,292,3,208,383,84,16,2022-11-15-12-46
2712,740,785,25,306,3,434,358,75,14,2022-11-15-13-00
2529,626,873,47,372,4,295,278,72,13,2022-11-15-13-15
2559,316,1426,146,576,33,74,97,61,9,2022-11-15-13-28
2584,273,1526,155,611,39,37,72,58,7,2022-11-15-13-38
2574,245,1569,172,590,36,47,61,56,6,2022-11-15-13-49
2596,256,1603,178,581,35,46,48,56,6,2022-11-15-14-00
2591,223,1621,181,557,35,66,62,56,6,2022-11-15-14-09
2598,232,1598,160,565,36,83,59,55,6,2022-11-15-14-18
2473,222,1468,164,580,36,81,60,55,7,2022-11-15-14-27
2671,245,1641,172,581,49,70,71,56,7,2022-11-15-14-47
2670,231,1649,179,570,46,75,80,58,7,2022-11-15-14-58
2648,208,1533,174,580,33,172,91,59,5,2022-11-15-15-14
2639,163,1525,158,591,22,178,118,59,5,2022-11-15-15-24
2626,166,1503,152,533,25,222,138,58,6,2022-11-15-15-37
2651,171,1496,150,466,27,265,185,63,5,2022-11-15-15-48
2725,188,1489,147,454,23,295,228,66,5,2022-11-15-15-59
2606,192,1380,145,438,18,266,260,65,5,2022-11-15-16-09
2720,233,1431,147,395,16,304,283,69,5,2022-11-15-16-20
2768,278,1415,152,372,14,330,295,72,6,2022-11-15-16-33
2699,334,1256,141,315,13,390,324,74,6,2022-11-15-16-48
2226,561,746,53,142,4,257,421,88,11,2022-11-15-17-05
2458,655,722,55,127,5,388,465,86,15,2022-11-15-17-18
2636,737,685,65,122,2,562,419,94,17,2022-11-15-17-33
2521,744,633,37,133,5,543,351,98,19,2022-11-15-17-45
2591,747,716,41,135,6,532,346,96,19,2022-11-15-17-59
2544,684,799,46,178,11,454,314,100,15,2022-11-15-18-13
2562,522,1117,93,226,10,313,290,82,12,2022-11-15-18-27
2560,460,1221,95,280,10,240,256,97,6,2022-11-15-18-46
2590,459,1243,89,254,10,270,259,100,5,2022-11-15-18-56
2558,445,1258,78,272,27,248,227,102,6,2022-11-15-19-06
2526,428,1242,77,269,28,236,241,104,6,2022-11-15-19-15
2572,439,1235,74,268,28,257,256,110,7,2022-11-15-19-25
2571,421,1234,75,281,28,234,285,110,6,2022-11-15-19-36
2609,427,1251,76,290,46,248,276,110,7,2022-11-15-19-45
2577,449,1174,44,277,43,266,295,109,7,2022-11-15-19-57
2524,507,1073,42,260,42,240,329,109,6,2022-11-15-20-13
2438,521,933,41,242,31,244,382,110,6,2022-11-15-20-25
2548,617,816,39,236,22,339,418,114,8,2022-11-15-20-42
2115,712,450,12,155,13,268,399,114,17,2022-11-15-20-54
2446,790,399,5,147,7,524,455,114,17,2022-11-15-21-05
2573,873,383,17,141,6,645,403,109,19,2022-11-15-21-19
2618,901,294,2,175,30,687,438,108,15,2022-11-15-21-30
2686,915,256,1,170,20,728,490,109,18,2022-11-15-21-41
2671,908,230,1,163,15,743,500,106,21,2022-11-15-21-54
2654,882,211,1,193,10,712,531,100,25,2022-11-15-22-06
2649,883,192,1,190,9,725,527,105,27,2022-11-15-22-17
2629,895,192,1,169,6,713,522,109,29,2022-11-15-22-28
2637,908,178,0,170,3,698,548,107,28,2022-11-15-22-44
2681,888,169,0,175,3,746,568,107,28,2022-11-15-22-55
2325,759,162,0,175,3,679,415,106,29,2022-11-15-23-04
2711,923,164,0,175,3,751,562,107,29,2022-11-15-23-16
2717,927,158,0,178,3,752,566,107,29,2022-11-15-23-27
2637,881,134,0,178,3,734,574,108,28,2022-11-15-23-37
2065,652,134,0,178,3,497,467,109,28,2022-11-15-23-45
2696,936,135,0,178,3,731,582,109,25,2022-11-15-23-56
2717,937,132,0,178,3,753,581,110,26,2022-11-16-00-07
2762,939,162,0,178,3,754,592,109,28,2022-11-16-00-45
2766,942,164,0,178,3,755,586,110,31,2022-11-16-01-24
2737,943,164,0,179,3,730,583,108,30,2022-11-16-02-02
2647,877,170,0,179,3,725,564,106,26,2022-11-16-02-40
2756,938,162,0,178,3,751,595,104,28,2022-11-16-03-25
2760,932,167,0,179,3,753,598,105,26,2022-11-16-04-04
2769,942,164,0,179,3,753,595,109,27,2022-11-16-04-42
2756,951,162,0,179,3,736,595,109,24,2022-11-16-05-20
2711,952,166,0,181,3,679,599,109,25,2022-11-16-05-58
2602,956,169,0,177,3,700,468,105,27,2022-11-16-06-35
2773,968,172,0,179,3,764,564,99,27,2022-11-16-06-46
2613,986,180,2,183,2,701,445,92,26,2022-11-16-06-56
2721,962,198,2,196,2,672,576,91,26,2022-11-16-07-07
2245,728,314,4,204,2,389,493,91,26,2022-11-16-07-15
2654,592,873,77,222,2,378,477,90,22,2022-11-16-07-32
2695,452,1254,190,384,3,167,347,84,7,2022-11-16-07-46
2616,377,1361,202,460,3,122,218,71,7,2022-11-16-07-58
2545,218,1601,222,559,6,35,67,59,6,2022-11-16-08-11
2754,112,1839,151,635,11,32,84,46,6,2022-11-16-08-23
2763,101,1895,137,652,10,22,45,43,5,2022-11-16-08-33
2794,110,1870,125,656,9,73,40,40,5,2022-11-16-08-44
2775,100,1895,124,634,13,80,20,41,5,2022-11-16-08-54
2838,111,1940,128,668,13,56,17,41,5,2022-11-16-09-04
2844,108,1937,130,664,14,50,37,43,5,2022-11-16-09-14
2843,88,1943,128,671,14,70,25,41,5,2022-11-16-09-24
2895,106,1980,129,661,15,58,47,38,5,2022-11-16-09-37
2847,55,2010,125,634,9,51,59,34,4,2022-11-16-09-50
2654,138,1820,82,506,8,64,82,33,11,2022-11-16-10-01
2802,148,1921,84,564,4,60,70,33,6,2022-11-16-10-19
2811,182,1893,78,553,6,73,70,34,6,2022-11-16-10-29
2883,202,1884,83,578,5,93,81,39,6,2022-11-16-10-42
2758,249,1673,68,598,5,111,79,41,7,2022-11-16-10-52
2901,265,1801,69,571,5,114,98,45,7,2022-11-16-11-01
2869,289,1709,72,556,4,123,141,44,7,2022-11-16-11-11
2907,307,1705,77,519,4,124,201,45,6,2022-11-16-11-21
2839,327,1561,52,520,4,145,236,43,7,2022-11-16-11-31
2828,804,766,20,320,7,431,453,45,9,2022-11-16-11-50
2712,965,595,2,238,5,361,476,58,19,2022-11-16-12-01
2780,1014,568,1,226,4,435,453,63,21,2022-11-16-12-12
2902,1081,497,6,237,4,546,452,68,21,2022-11-16-12-28
2601,1056,387,13,207,5,424,435,64,28,2022-11-16-12-38
2754,993,455,55,213,25,587,415,64,27,2022-11-16-12-50
2691,951,491,26,226,35,572,363,63,25,2022-11-16-13-03
2638,871,566,22,222,28,575,321,58,25,2022-11-16-13-16
2354,745,638,19,243,16,368,276,61,23,2022-11-16-13-24
2659,756,770,29,277,15,538,244,57,17,2022-11-16-13-34
2455,670,806,30,281,11,381,239,60,18,2022-11-16-13-41
2687,721,840,34,291,10,518,239,60,18,2022-11-16-13-52
2707,721,857,28,300,8,511,241,62,15,2022-11-16-14-00
2691,711,859,30,299,9,503,244,60,15,2022-11-16-14-08
2659,703,850,31,289,8,498,242,61,16,2022-11-16-14-18
2683,709,861,31,300,8,488,245,63,17,2022-11-16-14-26
2713,698,857,29,323,5,503,248,67,17,2022-11-16-14-35
2729,696,883,24,325,7,488,250,67,20,2022-11-16-14-45
2714,683,872,50,315,5,496,261,66,21,2022-11-16-14-56
2682,661,822,48,307,4,542,265,64,21,2022-11-16-15-06
2704,709,819,47,261,2,564,268,65,18,2022-11-16-15-20
2620,744,749,45,248,3,525,267,70,17,2022-11-16-15-28
2750,799,737,36,257,3,585,282,73,17,2022-11-16-15-38
2832,811,721,33,313,30,590,304,75,18,2022-11-16-15-50
2802,784,693,37,290,28,613,327,77,18,2022-11-16-15-59
2911,863,680,35,291,27,623,358,79,17,2022-11-16-16-08
2919,868,666,34,283,24,634,368,83,17,2022-11-16-16-18
2892,885,661,35,277,27,617,355,81,16,2022-11-16-16-29
2971,878,675,35,269,28,647,402,84,16,2022-11-16-16-39
2928,896,669,38,265,31,598,399,86,15,2022-11-16-16-49
2453,719,665,42,257,29,309,403,86,14,2022-11-16-16-57
2986,914,687,37,262,29,599,424,86,14,2022-11-16-17-10
2868,877,704,35,266,30,495,429,83,14,2022-11-16-17-18
3063,932,696,34,281,33,632,422,84,16,2022-11-16-17-28
3045,934,697,56,262,28,635,414,86,17,2022-11-16-17-38
3042,930,712,54,266,28,617,418,82,17,2022-11-16-17-48
3015,918,723,54,277,28,581,413,85,18,2022-11-16-17-56
2789,802,781,56,283,30,416,408,83,16,2022-11-16-18-12
2928,804,842,61,280,30,507,396,83,16,2022-11-16-18-23
2995,788,909,58,314,29,498,385,88,13,2022-11-16-18-32
3009,795,902,55,336,30,499,376,88,13,2022-11-16-18-54
3011,801,896,54,337,30,485,391,88,13,2022-11-16-19-04
3032,806,887,54,335,31,513,387,91,13,2022-11-16-19-13
3001,788,872,55,335,30,515,389,90,12,2022-11-16-19-21
3004,787,865,54,332,28,527,389,92,12,2022-11-16-19-31
3006,789,863,53,328,27,530,391,92,13,2022-11-16-19-39
3003,786,857,53,329,26,534,394,90,13,2022-11-16-19-49
2762,721,856,52,328,26,365,389,89,14,2022-11-16-19-56
2987,795,826,51,325,26,551,389,88,13,2022-11-16-20-05
2990,800,803,51,321,24,572,392,88,14,2022-11-16-20-15
3017,830,781,51,325,24,576,402,89,14,2022-11-16-20-24
3050,853,768,50,316,24,608,405,88,12,2022-11-16-20-32
2969,848,743,45,312,24,554,410,89,13,2022-11-16-20-42
2928,851,646,39,293,24,616,420,89,13,2022-11-16-20-53
2989,895,593,40,292,26,668,438,89,14,2022-11-16-21-06
3019,926,579,39,289,27,668,458,84,15,2022-11-16-21-16
3010,930,564,39,290,26,668,461,82,15,2022-11-16-21-26
3029,923,550,38,302,26,682,474,82,16,2022-11-16-21-35
3054,946,519,39,301,26,712,476,84,16,2022-11-16-21-46
2696,891,489,35,299,26,439,477,85,16,2022-11-16-21-54
2935,945,477,32,308,25,634,470,86,15,2022-11-16-22-03
2691,887,461,29,312,25,429,500,86,16,2022-11-16-22-11
2914,943,447,28,309,25,609,504,86,16,2022-11-16-22-21
2916,928,445,29,312,25,620,509,86,16,2022-11-16-22-29
3032,967,435,29,315,25,738,477,84,16,2022-11-16-22-39
3064,957,426,30,318,25,747,518,81,17,2022-11-16-22-51
3050,975,423,29,322,25,738,495,80,17,2022-11-16-23-02
3079,960,422,30,322,25,751,525,83,16,2022-11-16-23-12
3101,979,420,29,322,25,754,527,83,16,2022-11-16-23-23
3099,976,415,29,322,25,760,527,83,16,2022-11-16-23-40
2521,792,413,29,321,25,369,528,82,16,2022-11-16-23-48
3090,985,396,27,320,25,761,530,82,16,2022-11-16-23-59
2569,832,411,27,323,25,401,505,81,16,2022-11-17-00-07
3100,982,410,25,322,25,755,532,82,17,2022-11-17-00-46
3121,986,409,26,324,25,761,542,82,17,2022-11-17-01-24
3079,972,410,25,324,25,757,514,83,19,2022-11-17-02-03
3025,954,409,25,324,25,699,540,80,19,2022-11-17-02-40
3097,990,409,25,324,25,729,543,83,19,2022-11-17-03-17
3047,992,409,25,324,25,679,543,83,17,2022-11-17-03-55
3050,983,408,25,324,25,725,513,82,15,2022-11-17-04-33
2467,810,407,25,325,25,371,458,81,15,2022-11-17-05-09
3021,991,406,26,326,25,740,461,81,16,2022-11-17-05-47
2860,976,412,26,327,25,539,505,84,17,2022-11-17-06-24
2841,940,411,26,327,25,527,534,84,18,2022-11-17-06-34
3117,990,413,28,326,25,754,534,82,18,2022-11-17-06-44
2511,760,414,29,325,25,385,528,81,18,2022-11-17-06-51
3047,976,420,30,325,25,735,496,78,17,2022-11-17-07-02
2853,843,628,35,298,25,596,398,75,15,2022-11-17-07-29
2804,718,935,30,311,26,508,250,69,13,2022-11-17-07-43
2865,682,1131,46,338,26,453,180,66,15,2022-11-17-07-58
2788,535,1358,51,339,22,383,104,58,11,2022-11-17-08-09
2788,408,1503,42,366,23,352,100,50,9,2022-11-17-08-21
2686,367,1442,37,382,19,363,76,47,9,2022-11-17-08-35
2912,335,1726,67,359,7,339,92,51,10,2022-11-17-08-49
2930,286,1798,66,400,33,288,101,47,10,2022-11-17-09-10
2916,316,1844,65,386,27,261,56,45,8,2022-11-17-09-25
2699,304,1724,89,340,25,241,33,43,14,2022-11-17-09-37
2836,270,1923,90,294,24,251,41,42,15,2022-11-17-09-49
2750,279,1818,58,312,39,240,46,43,12,2022-11-17-10-02
2670,304,1704,73,328,28,246,53,24,11,2022-11-17-10-16
2761,392,1592,48,364,50,284,85,28,16,2022-11-17-10-28
2842,403,1577,47,371,48,305,138,29,19,2022-11-17-10-38
2937,437,1590,51,372,48,333,158,28,19,2022-11-17-10-48
2949,445,1531,55,370,46,346,207,31,19,2022-11-17-11-02
2823,453,1353,55,346,41,342,271,39,19,2022-11-17-11-10
3038,493,1399,58,301,31,391,389,46,19,2022-11-17-11-33
2899,666,998,62,263,27,444,463,45,20,2022-11-17-11-46
2881,806,876,98,298,46,416,421,43,21,2022-11-17-11-58
3017,851,772,107,315,56,500,508,49,22,2022-11-17-12-11
3017,868,722,112,374,69,505,467,58,23,2022-11-17-12-28
2960,846,708,86,378,58,494,427,83,24,2022-11-17-12-38
2895,797,705,93,411,53,450,423,87,22,2022-11-17-12-51
2828,755,740,90,420,55,474,335,85,19,2022-11-17-13-03
2796,630,954,100,481,52,411,214,86,20,2022-11-17-13-16
2681,477,1190,101,541,48,340,42,75,16,2022-11-17-13-29
2798,435,1355,137,563,28,330,40,59,16,2022-11-17-13-40
2876,419,1447,126,559,26,340,37,65,9,2022-11-17-13-51
2866,427,1454,123,533,17,335,39,69,9,2022-11-17-14-02
2861,404,1475,130,528,17,336,64,46,8,2022-11-17-14-13
2833,380,1500,128,527,16,340,35,43,8,2022-11-17-14-24
2893,350,1544,131,559,16,352,30,49,9,2022-11-17-14-36
2859,364,1519,130,538,40,330,49,52,7,2022-11-17-14-48
2848,353,1513,115,544,60,330,53,48,7,2022-11-17-15-02
2775,312,1515,98,460,56,312,120,49,7,2022-11-17-15-15
2666,314,1448,94,427,40,293,125,52,7,2022-11-17-15-25
2764,341,1475,86,424,34,283,182,53,6,2022-11-17-15-35
2724,347,1413,83,398,27,302,206,52,6,2022-11-17-15-46
2899,384,1421,62,405,21,330,291,61,7,2022-11-17-16-07
2864,450,1361,53,356,17,325,298,65,9,2022-11-17-16-21
2783,472,1239,57,324,18,363,307,70,8,2022-11-17-16-34
2817,560,1027,62,369,38,403,378,71,9,2022-11-17-16-52
2652,636,781,65,300,27,426,409,91,9,2022-11-17-17-02
2560,696,697,57,305,24,391,368,95,8,2022-11-17-17-14
2674,726,619,33,290,17,488,422,112,17,2022-11-17-17-28
2627,673,627,24,345,42,461,400,107,14,2022-11-17-17-41
2573,644,661,9,353,51,442,360,102,11,2022-11-17-17-55
2499,558,760,41,418,56,373,264,118,8,2022-11-17-18-09
2497,398,989,41,509,49,273,197,124,7,2022-11-17-18-22
2579,401,1120,60,551,53,186,187,126,8,2022-11-17-18-37
2515,414,1122,53,541,54,165,146,120,7,2022-11-17-18-48
2584,425,1149,49,576,57,167,139,120,8,2022-11-17-18-58
2577,435,1126,45,603,55,155,123,127,8,2022-11-17-19-08
2504,466,1005,46,614,50,163,121,128,7,2022-11-17-19-16
2616,487,1053,48,628,47,170,138,132,8,2022-11-17-19-26
2621,514,1032,49,619,48,181,126,141,8,2022-11-17-19-35
2665,537,1024,48,607,43,180,167,142,8,2022-11-17-19-46
2703,569,1003,50,604,42,188,192,139,8,2022-11-17-19-56
2716,608,958,51,574,39,236,193,139,8,2022-11-17-20-07
2700,622,891,78,570,36,247,222,138,10,2022-11-17-20-15
2687,659,794,74,555,33,270,261,139,9,2022-11-17-20-25
2614,733,673,70,525,29,266,270,138,9,2022-11-17-20-34
2723,767,636,62,478,31,356,327,144,15,2022-11-17-20-47
2659,850,465,53,423,22,399,357,149,16,2022-11-17-20-57
2618,870,451,46,403,20,396,337,144,17,2022-11-17-21-07
2757,928,390,51,383,18,475,427,138,16,2022-11-17-21-27
2760,929,356,35,377,38,479,461,141,17,2022-11-17-21-37
2308,802,306,17,367,38,276,402,136,19,2022-11-17-21-45
2657,977,287,4,324,28,458,457,134,20,2022-11-17-21-54
2735,954,283,27,317,23,536,491,133,21,2022-11-17-22-05
2382,955,265,24,316,20,237,450,138,21,2022-11-17-22-14
2688,961,240,15,318,15,511,498,139,21,2022-11-17-22-24
2441,915,227,11,324,14,302,512,141,20,2022-11-17-22-32
2761,985,226,21,314,14,553,520,139,24,2022-11-17-22-44
2645,962,198,9,314,9,547,455,144,25,2022-11-17-22-57
2396,896,197,8,318,8,302,512,147,24,2022-11-17-23-06
2786,1004,194,8,318,9,519,579,147,25,2022-11-17-23-19
2649,977,187,6,316,8,425,570,148,26,2022-11-17-23-28
2783,1006,187,6,320,8,541,552,148,29,2022-11-17-23-40
2566,985,184,6,320,8,344,554,150,29,2022-11-17-23-49
2650,1005,182,5,321,8,423,543,148,28,2022-11-18-00-00
2800,1020,176,2,320,8,517,592,147,28,2022-11-18-00-38
2700,1009,173,2,322,8,551,472,144,29,2022-11-18-01-16
2534,945,176,2,322,8,340,584,143,24,2022-11-18-01-52
2664,988,182,2,321,8,428,566,148,31,2022-11-18-02-34
2804,1005,182,2,321,8,526,591,146,33,2022-11-18-03-16
2512,992,179,2,324,9,397,446,144,30,2022-11-18-03-53
2847,1014,177,2,324,9,566,596,144,26,2022-11-18-04-32
2691,1024,174,2,324,9,550,447,147,25,2022-11-18-05-10
2835,1024,172,4,322,9,548,593,148,28,2022-11-18-05-49
2558,974,173,3,322,10,325,584,147,33,2022-11-18-06-26
2554,985,174,3,314,10,458,442,148,33,2022-11-18-06-35
2785,1004,177,4,317,10,567,542,147,31,2022-11-18-06-46
2812,1010,181,4,320,10,567,559,143,32,2022-11-18-06-58
2577,1023,184,4,329,10,323,549,137,32,2022-11-18-07-08
2768,1018,187,4,338,11,534,522,137,32,2022-11-18-07-21
2658,997,206,4,375,34,493,430,125,32,2022-11-18-07-32
2404,936,253,6,406,33,289,369,118,33,2022-11-18-07-42
2567,855,458,7,433,33,462,227,100,32,2022-11-18-08-01
2465,706,699,13,516,30,333,97,81,33,2022-11-18-08-12
2528,628,850,16,508,34,353,84,71,34,2022-11-18-08-25
2475,615,877,11,473,33,352,55,70,33,2022-11-18-08-35
2605,545,1080,12,484,34,334,64,67,31,2022-11-18-08-47
2668,480,1169,19,529,36,321,79,57,33,2022-11-18-09-01
2589,483,1094,33,528,31,319,77,58,30,2022-11-18-09-12
2683,453,1230,24,541,25,293,85,52,29,2022-11-18-09-23
2750,453,1282,57,545,28,300,103,46,21,2022-11-18-09-37
2661,431,1268,63,526,52,275,96,48,17,2022-11-18-09-50
2622,406,1289,46,533,48,253,81,51,9,2022-11-18-10-01
2545,403,1220,47,539,47,253,68,54,8,2022-11-18-10-11
2684,449,1316,59,541,40,249,63,57,9,2022-11-18-10-23
2721,476,1302,56,555,41,251,72,56,9,2022-11-18-10-34
2751,482,1295,52,568,41,251,87,60,8,2022-11-18-10-46
2791,494,1252,53,566,39,277,128,65,9,2022-11-18-10-58
2754,507,1216,53,532,36,276,141,72,10,2022-11-18-11-08
2713,552,1098,51,470,35,272,234,76,11,2022-11-18-11-22
2599,717,730,58,452,33,314,303,72,11,2022-11-18-11-35
2695,818,628,83,441,32,358,366,73,11,2022-11-18-11-46
2713,866,598,93,390,28,387,383,76,13,2022-11-18-11-57
2718,857,573,106,382,26,404,404,85,13,2022-11-18-12-09
2720,874,535,106,385,30,417,408,88,13,2022-11-18-12-18
2791,876,527,95,386,30,439,459,91,13,2022-11-18-12-30
2817,880,521,96,418,29,431,456,98,13,2022-11-18-12-43
2665,820,546,92,462,52,342,385,95,15,2022-11-18-12-53
